,harga,longitude,latitude,kecamatan,luas_tanah,luas_bangunan,kamar_tidur,kamar_mandi,jumlah_lantai,garasi,carport,kode_pos,taman,pagar,keamanan 24 jam,jarak_simpanglima,jarak_bandara
3540,975000000,110.47585,-7.0089,Pedurungan,60,80.0,0,2,2,0,2,50193,no,no,no,6.204417785257691,11.243303578072164
3541,975000000,110.47585,-7.0089,Pedurungan,165,200.0,3,2,1,0,0,50193,no,no,yes,6.204417785257691,11.243303578072164
3542,975000000,110.38487,-6.97892,Semarang Barat,108,57.0,2,1,1,0,0,50144,no,no,no,4.384759125376058,0.6988443482035506
3543,975000000,110.38487,-6.97892,Semarang Barat,108,57.0,2,1,1,0,1,50144,no,no,no,4.384759125376058,0.6988443482035506
3544,975000000,110.38487,-6.97892,Semarang Barat,106,57.0,2,1,1,0,1,50144,no,no,no,4.384759125376058,0.6988443482035506
3545,975000000,110.38487,-6.97892,Semarang Barat,124,50.0,2,2,1,2,2,50144,no,no,no,4.384759125376058,0.6988443482035506
3546,975000000,110.43616,-6.98345,Semarang Timur,90,69.0,2,2,2,0,1,50125,no,no,no,1.6410339436634809,6.3835788259335375
3547,975000000,110.4351462,-6.9722626,Semarang Timur,146,200.0,2,2,2,0,0,50124,no,no,no,2.397499238566075,6.300212411806682
3548,975000000,110.4359084,-6.983401799999999,Semarang Timur,175,150.0,4,2,1,0,0,50125,no,no,no,1.6187564607787241,6.355458716170878
3549,975000000,110.43616,-6.98345,Semarang Timur,149,100.0,3,2,1,0,1,50125,no,no,no,1.6410339436634809,6.3835788259335375
3550,975000000,110.4175436,-6.95449,Semarang Utara,120,180.0,4,2,2,0,0,50178,no,no,no,4.0000703348232465,5.104867666755198
3551,975000000,110.41763,-6.95449,Semarang Utara,120,100.0,3,2,1,0,0,50178,no,no,no,3.989156647148446,5.107790040579067
3552,975000000,110.46427,-7.06513,Tembalang,120,67.0,4,2,1,0,0,50277,no,no,no,9.465292506239196,13.420383724511643
3553,975000000,110.46427,-7.06513,Tembalang,138,90.0,4,2,1,0,2,50277,yes,no,no,9.465292506239196,13.420383724511643
3554,975000000,110.46427,-7.06513,Tembalang,120,110.0,4,2,1,0,1,50277,no,no,no,9.465292506239196,13.420383724511643
3555,975000000,110.46427,-7.06513,Tembalang,120,67.0,3,1,1,0,1,50277,no,no,no,9.465292506239196,13.420383724511643
3556,975000000,110.4641152,-7.0651842,Tembalang,120,100.0,3,1,1,0,0,50277,no,no,yes,9.4623032249648,13.41256919927435
3557,975000000,110.46427,-7.06513,Tembalang,138,90.0,4,2,1,0,1,50277,no,no,no,9.465292506239196,13.420383724511643
3558,975000000,110.46427,-7.06513,Tembalang,138,90.0,4,2,1,0,1,50277,yes,no,no,9.465292506239196,13.420383724511643
3559,975000000,110.4641152,-7.0651842,Tembalang,105,90.0,2,1,1,0,0,50277,no,no,yes,9.4623032249648,13.41256919927435
3560,975000000,110.46427,-7.06513,Tembalang,120,87.0,3,1,1,0,1,50277,no,no,no,9.465292506239196,13.420383724511643
3561,975000000,110.46427,-7.06513,Tembalang,120,87.0,4,2,1,0,0,50277,no,no,no,9.465292506239196,13.420383724511643
3562,975000000,110.46427,-7.06513,Tembalang,61,100.0,3,2,2,0,0,50277,no,no,no,9.465292506239196,13.420383724511643
3563,980000000,110.47585,-7.0089,Pedurungan,121,71.0,3,2,3,1,1,50193,no,no,no,6.204417785257691,11.243303578072164
3564,980000000,110.38487,-6.97892,Semarang Barat,72,69.0,3,2,1,0,0,50144,no,no,no,4.384759125376058,0.6988443482035506
3565,980000000,110.43616,-6.98345,Semarang Timur,156,78.0,2,2,1,0,2,50125,no,no,no,1.6410339436634809,6.3835788259335375
3566,980000000,110.43616,-6.98345,Semarang Timur,140,224.0,7,3,2,0,0,50125,no,no,no,1.6410339436634809,6.3835788259335375
3567,980000000,110.46427,-7.06513,Tembalang,120,80.0,3,2,2,1,1,50277,no,no,no,9.465292506239196,13.420383724511643
3568,990000000,110.46427,-7.06513,Tembalang,125,85.0,3,5,3,1,1,50155,yes,yes,yes,8.521307255609985,3.4703603928608566
3569,983200000,110.4202423,-7.0720607,Banyumanik,84,50.0,2,1,1,0,1,50268,yes,no,no,9.060977576059669,11.259934601773873
3570,985000000,110.3025123,-7.003455199999999,Ngaliyan,123,75.0,3,2,2,0,0,50185,no,no,no,13.385418847245484,8.82127512397856
3571,985000000,110.47585,-7.0089,Pedurungan,113,200.0,4,3,3,0,1,50193,yes,no,no,6.204417785257691,11.243303578072164
3572,985000000,110.47585,-7.0089,Pedurungan,108,300.0,7,7,3,1,1,50193,no,no,no,6.204417785257691,11.243303578072164
3573,985000000,110.41846,-6.97821,Semarang Tengah,200,75.0,3,2,2,2,2,50132,yes,no,no,1.4117024569326748,4.411302393737038
3574,985000000,110.4351462,-6.9722626,Semarang Timur,115,150.0,3,2,2,0,0,50124,no,no,no,2.397499238566075,6.300212411806682
3575,987000000,110.38487,-6.97892,Semarang Barat,270,300.0,6,2,2,2,0,50144,no,no,no,4.384759125376058,0.6988443482035506
3576,990000000,110.42865,-7.08514,Banyumanik,144,144.0,4,2,1,0,1,50266,yes,no,no,10.521664593359683,12.962342732179462
3577,990000000,110.42865,-7.08514,Banyumanik,80,100.0,6,2,2,0,2,50266,no,no,no,10.521664593359683,12.962342732179462
3578,990000000,110.42865,-7.08514,Banyumanik,80,100.0,6,2,2,0,0,50266,no,no,no,10.521664593359683,12.962342732179462
3579,990000000,110.45292,-6.99857,Gayamsari,302,120.0,4,1,1,0,1,50198,no,no,no,3.44254244962216,8.493592625986917
3580,990000000,110.47585,-7.0089,Pedurungan,140,120.0,3,2,1,0,1,50193,no,no,yes,6.204417785257691,11.243303578072164
3581,990000000,110.47585,-7.0089,Pedurungan,140,120.0,3,2,1,0,0,50193,no,no,yes,6.204417785257691,11.243303578072164
3582,990000000,110.47585,-7.0089,Pedurungan,142,120.0,3,2,1,1,1,50193,no,no,no,6.204417785257691,11.243303578072164
3583,990000000,110.47585,-7.0089,Pedurungan,142,120.0,3,2,1,0,0,50193,no,no,no,6.204417785257691,11.243303578072164
3584,990000000,110.47585,-7.0089,Pedurungan,299,100.0,3,4,1,3,0,50193,no,no,no,6.204417785257691,11.243303578072164
3585,990000000,110.47585,-7.0089,Pedurungan,142,120.0,3,2,1,0,0,50193,no,no,no,6.204417785257691,11.243303578072164
3586,990000000,110.47585,-7.0089,Pedurungan,140,120.0,3,2,1,0,1,50193,no,yes,yes,6.204417785257691,11.243303578072164
3587,990000000,110.46494950256,-7.0001254201807,Pedurungan,140,120.0,3,2,1,0,1,50196,no,no,yes,4.772776624400756,9.82458647232553
3588,990000000,110.47585,-7.0089,Pedurungan,140,120.0,3,2,1,0,0,50193,no,no,yes,6.204417785257691,11.243303578072164
3589,990000000,110.43616,-6.98345,Semarang Timur,142,120.0,3,2,1,0,0,50125,no,no,no,1.6410339436634809,6.3835788259335375
3590,990000000,110.43616,-6.98345,Semarang Timur,140,120.0,3,2,1,0,0,50125,no,no,yes,1.6410339436634809,6.3835788259335375
3591,990000000,110.46427,-7.06513,Tembalang,150,100.0,4,2,1,2,0,50277,no,no,no,9.465292506239196,13.420383724511643
3592,990000000,110.46427,-7.06513,Tembalang,88,88.0,3,2,2,0,1,50277,no,no,no,9.465292506239196,13.420383724511643
3593,990000000,110.46427,-7.06513,Tembalang,88,88.0,3,2,1,0,0,50277,no,no,no,9.465292506239196,13.420383724511643
3594,990000000,110.46427,-7.06513,Tembalang,88,88.0,3,2,1,0,0,50277,no,no,no,9.465292506239196,13.420383724511643
3595,990000000,110.46427,-7.06513,Tembalang,150,100.0,4,2,1,0,0,50277,no,no,no,9.465292506239196,13.420383724511643
3596,990000000,110.4641152,-7.0651842,Tembalang,72,69.0,0,0,1,0,0,50277,yes,no,no,9.4623032249648,13.41256919927435
3597,990000000,110.46157520213,-7.0336978916064,Tembalang,88,88.0,3,2,1,0,0,50273,no,no,no,6.435274041341279,10.979173099456608
3598,990000000,110.46427,-7.06513,Tembalang,88,88.0,3,2,1,0,1,50277,no,no,no,9.465292506239196,13.420383724511643
3599,990000000,110.46427,-7.06513,Tembalang,150,100.0,4,2,1,0,0,50277,no,no,no,9.465292506239196,13.420383724511643
3600,990000000,110.46427,-7.06513,Tembalang,138,120.0,3,2,1,0,1,50277,no,no,no,9.465292506239196,13.420383724511643
3601,1000000000,110.46427,-7.06513,Tembalang,143,125.0,6,5,3,1,1,50156,yes,yes,yes,8.52023158296758,3.469280222492824
3602,995000000,110.42865,-7.08514,Banyumanik,102,65.0,3,2,1,0,1,50266,yes,yes,no,10.521664593359683,12.962342732179462
3603,995000000,110.38487,-6.97892,Semarang Barat,150,150.0,3,1,1,1,1,50144,no,no,no,4.384759125376058,0.6988443482035506
3604,995000000,110.38487,-6.97892,Semarang Barat,150,50.0,2,1,1,1,1,50144,yes,no,no,4.384759125376058,0.6988443482035506
3605,995000000,110.42781,-6.9958,Semarang Selatan,136,100.0,4,2,2,0,0,50241,no,no,no,0.8242231279549267,5.745976862427982
3606,995000000,110.45781124069,-7.0335914106532,Tembalang,165,200.0,5,3,2,2,2,50273,no,no,no,6.157911694434866,10.62744922826597
3607,995000000,110.46427,-7.06513,Tembalang,100,90.0,2,1,1,1,0,50277,yes,no,no,9.465292506239196,13.420383724511643
3608,995000000,110.46427,-7.06513,Tembalang,138,100.0,3,2,1,0,1,50277,no,no,no,9.465292506239196,13.420383724511643
3609,997000000,110.42865,-7.08514,Banyumanik,138,100.0,3,2,1,0,0,50266,yes,no,no,10.521664593359683,12.962342732179462
3610,999000000,110.47585,-7.0089,Pedurungan,142,120.0,3,2,1,0,0,50193,no,no,no,6.204417785257691,11.243303578072164
3611,999000000,110.46427,-7.06513,Tembalang,90,65.0,3,2,2,0,2,50277,yes,no,no,9.465292506239196,13.420383724511643
3612,999000000,110.46427,-7.06513,Tembalang,90,70.0,3,2,2,0,2,50277,yes,no,no,9.465292506239196,13.420383724511643
3613,1000000000,110.42865,-7.08514,Banyumanik,90,70.0,3,2,2,0,2,50266,yes,no,no,10.521664593359683,12.962342732179462
3614,1000000000,110.42865,-7.08514,Banyumanik,142,70.0,3,2,1,0,2,50266,yes,no,no,10.521664593359683,12.962342732179462
3615,1000000000,110.42865,-7.08514,Banyumanik,128,100.0,4,2,1,0,1,50266,no,no,no,10.521664593359683,12.962342732179462
3616,1000000000,110.42865,-7.08514,Banyumanik,100,70.0,2,2,2,0,2,50266,yes,no,no,10.521664593359683,12.962342732179462
3617,1000000000,110.42865,-7.08514,Banyumanik,137,110.0,3,2,1,0,1,50266,no,no,no,10.521664593359683,12.962342732179462
3618,1000000000,110.42865,-7.08514,Banyumanik,137,100.0,3,2,1,0,2,50266,yes,no,no,10.521664593359683,12.962342732179462
3619,1000000000,110.42865,-7.08514,Banyumanik,120,100.0,2,3,1,0,1,50266,no,no,no,10.521664593359683,12.962342732179462
3620,1000000000,110.42865,-7.08514,Banyumanik,96,150.0,2,2,2,0,1,50266,no,no,no,10.521664593359683,12.962342732179462
3621,1000000000,110.42865,-7.08514,Banyumanik,144,140.0,4,2,2,1,1,50266,yes,no,no,10.521664593359683,12.962342732179462
3622,1000000000,110.42865,-7.08514,Banyumanik,140,60.0,3,2,1,1,1,50266,no,no,no,10.521664593359683,12.962342732179462
3623,1000000000,110.42865,-7.08514,Banyumanik,120,110.0,2,2,1,0,1,50266,no,no,no,10.521664593359683,12.962342732179462
3624,1000000000,110.40624,-7.00436,Gajah Mungkur,120,121.0,3,1,1,0,1,50233,yes,no,no,2.420509337117762,4.139006735375456
3625,1000000000,110.40624,-7.00436,Gajah Mungkur,111,55.0,2,1,1,0,1,50233,yes,no,no,2.420509337117762,4.139006735375456
3626,1000000000,110.40624,-7.00436,Gajah Mungkur,111,55.0,2,1,1,0,0,50233,no,no,no,2.420509337117762,4.139006735375456
3627,1000000000,110.40624,-7.00436,Gajah Mungkur,111,55.0,2,1,1,0,0,50233,no,no,no,2.420509337117762,4.139006735375456
3628,1000000000,110.45292,-6.99857,Gayamsari,144,200.0,3,3,2,0,1,50198,no,no,no,3.44254244962216,8.493592625986917
3629,1000000000,110.36603,-7.08624,Gunung Pati,200,120.0,6,6,1,2,1,50229,no,no,no,12.344350062543162,11.923145112478005
3630,1000000000,110.36603,-7.08624,Gunung Pati,307,220.0,8,3,1,0,0,50229,no,no,no,12.344350062543162,11.923145112478005
3631,1000000000,110.36603,-7.08624,Gunung Pati,120,105.0,8,8,1,1,1,50229,no,no,no,12.344350062543162,11.923145112478005
3632,1000000000,110.36603,-7.08624,Gunung Pati,120,110.0,8,8,1,1,1,50229,no,no,no,12.344350062543162,11.923145112478005
3633,1000000000,110.31938170169,-7.0240306732449,Mijen,120,80.0,0,1,1,0,2,50189,no,no,no,12.037514581596644,8.208072991986235
3634,1000000000,110.32310546021,-7.0494155639556,Mijen,187,250.0,4,2,1,0,0,50189,no,no,no,12.827909737925513,9.89472439720609
3635,1000000000,110.32147467712,-7.0224507022183,Mijen,120,80.0,0,1,1,0,0,50189,no,no,no,11.763769411830154,7.918231766969654
3636,1000000000,110.3189662,-6.990170200000001,Ngaliyan,143,100.0,2,2,1,0,0,50185,no,no,yes,11.486638714681964,6.695687178926669
3637,1000000000,110.30158,-7.00234,Ngaliyan,120,46.0,2,1,1,0,2,50185,no,no,no,13.474957943973742,8.883079355300815
3638,1000000000,110.30158,-7.00234,Ngaliyan,120,80.0,2,1,1,0,1,50185,no,no,no,13.474957943973742,8.883079355300815
3639,1000000000,110.30158,-7.00234,Ngaliyan,90,50.0,2,1,1,0,0,50185,yes,no,no,13.474957943973742,8.883079355300815
3640,1000000000,110.30158,-7.00234,Ngaliyan,90,50.0,2,1,1,0,1,50185,yes,no,no,13.474957943973742,8.883079355300815
3641,1000000000,110.302406,-7.0034581,Ngaliyan,147,90.0,3,2,1,0,0,50185,no,no,no,13.397128812208388,8.832560933314417
3642,1000000000,110.3189662,-6.990170200000001,Ngaliyan,182,70.0,3,1,1,0,0,50185,no,no,no,11.486638714681964,6.695687178926669
3643,1000000000,110.30158,-7.00234,Ngaliyan,120,80.0,0,1,1,0,0,50185,no,no,no,13.474957943973742,8.883079355300815
3644,1000000000,110.30158,-7.00234,Ngaliyan,120,90.0,2,1,1,0,1,50185,no,no,no,13.474957943973742,8.883079355300815
3645,1000000000,110.3189662,-6.990170200000001,Ngaliyan,212,180.0,5,4,1,0,0,50185,no,no,no,11.486638714681964,6.695687178926669
3646,1000000000,110.3189662,-6.9901702,Ngaliyan,195,224.0,4,2,2,0,0,50185,no,no,no,11.486638714681964,6.695687178926667
3647,1000000000,110.3025123,-7.003455199999999,Ngaliyan,120,72.0,2,1,1,0,0,50185,no,no,no,13.385418847245484,8.82127512397856
3648,1000000000,110.47585,-7.0089,Pedurungan,107,52.0,3,1,1,0,1,50193,yes,no,no,6.204417785257691,11.243303578072164
3649,1000000000,110.47585,-7.0089,Pedurungan,126,100.0,2,1,1,0,0,50193,no,no,no,6.204417785257691,11.243303578072164
3650,1000000000,110.47585,-7.0089,Pedurungan,144,200.0,3,3,1,0,0,50193,no,no,no,6.204417785257691,11.243303578072164
3651,1000000000,110.47585,-7.0089,Pedurungan,107,100.0,4,3,1,0,0,50193,no,no,no,6.204417785257691,11.243303578072164
3652,1000000000,110.47585,-7.0089,Pedurungan,144,200.0,3,3,1,0,1,50193,no,no,no,6.204417785257691,11.243303578072164
3653,1000000000,110.47585,-7.0089,Pedurungan,144,200.0,3,3,1,0,1,50193,no,no,no,6.204417785257691,11.243303578072164
3654,1000000000,110.4758025,-7.0090566,Pedurungan,208,170.0,3,2,1,0,0,50193,no,no,no,6.205276965358859,11.24336449083188
3655,1000000000,110.47585,-7.010611399999999,Pedurungan,150,70.0,2,1,1,1,0,50193,no,no,no,6.978592815705975,12.019609588074053
3656,1000000000,110.47585,-7.0089,Pedurungan,195,150.0,4,2,1,1,1,50193,no,no,no,6.204417785257691,11.243303578072164
3657,1000000000,110.4758025,-7.0090566,Pedurungan,140,130.0,3,2,1,0,0,50193,no,no,no,6.205276965358859,11.24336449083188
3658,1000000000,110.47585,-7.0089,Pedurungan,107,107.0,2,1,1,0,1,50193,yes,no,no,6.204417785257691,11.243303578072164
3659,1000000000,110.47585,-7.0089,Pedurungan,107,90.0,3,1,1,0,1,50193,no,no,yes,6.204417785257691,11.243303578072164
3660,1000000000,110.47585,-7.0089,Pedurungan,161,275.0,9,3,1,0,1,50193,no,no,no,6.204417785257691,11.243303578072164
3661,1000000000,110.47585,-7.0089,Pedurungan,208,170.0,4,2,1,1,0,50193,no,no,no,6.204417785257691,11.243303578072164
3662,1000000000,110.4758025,-7.0090566,Pedurungan,220,300.0,6,2,2,0,0,50193,no,no,no,6.205276965358859,11.24336449083188
3663,1000000000,110.38487,-6.97892,Semarang Barat,135,76.0,2,1,1,1,1,50144,no,no,no,4.384759125376058,0.6988443482035506
3664,1000000000,110.3852609,-6.979446900000001,Semarang Barat,108,108.0,3,2,1,0,0,50144,no,no,no,4.3270219029788315,0.7422573409963604
3665,1000000000,110.3852609,-6.979446900000001,Semarang Barat,140,310.0,3,1,1,0,0,50144,no,no,no,4.3270219029788315,0.7422573409963604
3666,1000000000,110.39291,-6.9790964,Semarang Barat,160,140.0,3,2,1,0,0,50144,no,no,no,3.535052835072744,1.5867950763539536
3667,1000000000,110.38487,-6.97892,Semarang Barat,96,120.0,2,1,1,0,0,50144,yes,no,no,4.384759125376058,0.6988443482035506
3668,1000000000,110.38487,-6.97892,Semarang Barat,96,120.0,2,1,1,0,1,50144,no,no,no,4.384759125376058,0.6988443482035506
3669,1000000000,110.38487,-6.97892,Semarang Barat,70,130.0,2,2,3,0,0,50144,no,no,no,4.384759125376058,0.6988443482035506
3670,1000000000,110.38487,-6.97892,Semarang Barat,128,100.0,4,3,2,0,2,50144,no,no,no,4.384759125376058,0.6988443482035506
3671,1000000000,110.38487,-6.97892,Semarang Barat,108,108.0,3,2,1,0,2,50144,no,no,no,4.384759125376058,0.6988443482035506
3672,1000000000,110.3852609,-6.979446900000001,Semarang Barat,108,108.0,3,2,1,0,0,50144,no,no,no,4.3270219029788315,0.7422573409963604
3673,1000000000,110.3845018,-6.9821537,Semarang Barat,147,90.0,3,2,1,0,0,50144,no,no,no,4.336778188540699,0.7365530961525262
3674,1000000000,110.38487,-6.97892,Semarang Barat,72,60.0,2,2,1,0,0,50144,no,no,no,4.384759125376058,0.6988443482035506
3675,1000000000,110.38487,-6.97892,Semarang Barat,79,100.0,3,3,1,0,0,50144,no,no,no,4.384759125376058,0.6988443482035506
3676,1000000000,110.38487,-6.97892,Semarang Barat,72,60.0,2,2,2,0,0,50144,no,no,no,4.384759125376058,0.6988443482035506
3677,1000000000,110.38487,-6.97892,Semarang Barat,70,130.0,2,2,3,0,0,50144,no,no,no,4.384759125376058,0.6988443482035506
3678,1000000000,110.38487,-6.97892,Semarang Barat,96,120.0,2,1,1,0,1,50144,yes,no,no,4.384759125376058,0.6988443482035506
3679,1000000000,110.38487,-6.97892,Semarang Barat,150,170.0,4,2,2,0,0,50144,no,no,no,4.384759125376058,0.6988443482035506
3680,1000000000,110.38487,-6.97892,Semarang Barat,185,100.0,4,2,1,0,2,50144,no,no,no,4.384759125376058,0.6988443482035506
3681,1000000000,110.38487,-6.97892,Semarang Barat,135,135.0,2,1,1,0,1,50144,no,no,no,4.384759125376058,0.6988443482035506
3682,1000000000,110.3852609,-6.9794469,Semarang Barat,108,108.0,3,2,1,0,0,50144,no,no,no,4.327021902977773,0.7422573409960076
3683,1000000000,110.3852609,-6.979446900000001,Semarang Barat,135,100.0,3,1,1,0,0,50144,no,no,no,4.3270219029788315,0.7422573409963604
3684,1000000000,110.38487,-6.97892,Semarang Barat,96,120.0,2,1,1,0,1,50144,yes,no,no,4.384759125376058,0.6988443482035506
3685,1000000000,110.42781,-6.9958,Semarang Selatan,187,120.0,2,3,1,0,0,50241,no,no,no,0.8242231279549267,5.745976862427982
3686,1000000000,110.41846,-6.97821,Semarang Tengah,148,200.0,2,2,2,0,0,50132,no,no,no,1.4117024569326748,4.411302393737038
3687,1000000000,110.4183812,-6.9782914,Semarang Tengah,97,74.0,3,2,1,0,0,50132,no,no,no,1.4063518618838033,4.402392552732064
3688,1000000000,110.41846,-6.97821,Semarang Tengah,181,72.0,3,3,2,0,2,50132,no,no,no,1.4117024569326748,4.411302393737038
3689,1000000000,110.43616,-6.98345,Semarang Timur,148,200.0,2,2,2,0,0,50125,no,no,no,1.6410339436634809,6.3835788259335375
3690,1000000000,110.43616,-6.98345,Semarang Timur,243,243.0,0,2,1,1,0,50125,no,no,no,1.6410339436634809,6.3835788259335375
3691,1000000000,110.4365194,-6.983449200000001,Semarang Timur,204,160.0,3,1,1,0,0,50125,no,no,no,1.6765743159459148,6.423176442196925
3692,1000000000,110.43616,-6.98345,Semarang Timur,243,243.0,3,2,1,1,0,50125,no,no,no,1.6410339436634809,6.3835788259335375
3693,1000000000,110.43616,-6.98345,Semarang Timur,144,200.0,3,3,1,0,1,50125,no,no,no,1.6410339436634809,6.3835788259335375
3694,1000000000,110.39625815857,-6.9707627653197,Semarang Utara,96,120.0,2,1,1,0,1,50144,no,no,no,3.645140772454543,2.1657164478518705
3695,1000000000,110.41763,-6.95449,Semarang Utara,96,125.0,5,4,2,2,0,50178,no,no,no,3.989156647148446,5.107790040579067
3696,1000000000,110.41763,-6.95449,Semarang Utara,120,120.0,3,2,1,0,0,50178,no,no,no,3.989156647148446,5.107790040579067
3697,1000000000,110.4175436,-6.95449,Semarang Utara,120,200.0,4,3,1,0,0,50178,no,no,no,4.0000703348232465,5.104867666755198
3698,1000000000,110.4175436,-6.95449,Semarang Utara,140,200.0,5,3,1,0,0,50178,no,no,no,4.0000703348232465,5.104867666755198
3699,1000000000,110.46427,-7.06513,Tembalang,180,180.0,4,2,1,1,1,50277,yes,no,no,9.465292506239196,13.420383724511643
3700,1000000000,110.46427,-7.06513,Tembalang,90,70.0,3,2,2,0,2,50277,yes,no,no,9.465292506239196,13.420383724511643
3701,1000000000,110.46427,-7.06513,Tembalang,90,85.0,2,1,1,0,1,50277,no,no,no,9.465292506239196,13.420383724511643
3702,1000000000,110.46427,-7.06513,Tembalang,100,150.0,4,2,1,0,1,50277,no,no,no,9.465292506239196,13.420383724511643
3703,1000000000,110.46427,-7.06513,Tembalang,138,120.0,3,2,1,0,0,50277,no,no,yes,9.465292506239196,13.420383724511643
3704,1000000000,110.46427,-7.06513,Tembalang,138,100.0,3,2,1,0,1,50277,no,no,no,9.465292506239196,13.420383724511643
3705,1000000000,110.46427,-7.06513,Tembalang,90,70.0,3,2,2,0,2,50277,yes,no,no,9.465292506239196,13.420383724511643
3706,1000000000,110.46427,-7.06513,Tembalang,147,45.0,2,1,1,0,0,50277,no,no,yes,9.465292506239196,13.420383724511643
3707,1000000000,110.46427,-7.06513,Tembalang,141,141.0,3,2,1,1,1,50277,no,yes,no,9.465292506239196,13.420383724511643
3708,1000000000,110.46427,-7.06513,Tembalang,150,300.0,4,2,2,0,0,50277,yes,no,no,9.465292506239196,13.420383724511643
3709,1000000000,110.46427,-7.06513,Tembalang,138,100.0,3,2,1,0,1,50277,no,no,no,9.465292506239196,13.420383724511643
3710,1000000000,110.46427,-7.06513,Tembalang,138,100.0,3,2,1,0,1,50277,no,no,no,9.465292506239196,13.420383724511643
3711,1000000000,110.45803654625,-7.0369774930063,Tembalang,90,60.0,2,1,1,0,1,50273,no,no,no,6.4690659717335555,10.864058279887454
3712,1000000000,110.47014940216,-7.0498827123737,Tembalang,141,141.0,3,2,1,1,0,50272,no,yes,no,8.416494279463778,12.791224508321672
3713,1000000000,110.46427,-7.06513,Tembalang,141,141.0,3,2,1,1,0,50277,no,yes,no,9.465292506239196,13.420383724511643
3714,1000000000,110.46427,-7.06513,Tembalang,141,141.0,3,2,1,0,0,50277,no,yes,no,9.465292506239196,13.420383724511643
3715,1000000000,110.42920816376,-7.0563564824468,Tembalang,138,100.0,3,2,1,1,1,50268,no,no,no,7.352301186741902,10.20897218362245
3716,1000000000,110.46427,-7.06513,Tembalang,150,110.0,2,1,1,0,1,50277,yes,no,no,9.465292506239196,13.420383724511643
3717,1000000000,110.46427,-7.06513,Tembalang,100,70.0,0,2,2,0,2,50277,yes,no,no,9.465292506239196,13.420383724511643
3718,1000000000,110.46427,-7.06513,Tembalang,141,141.0,3,2,1,0,1,50277,no,yes,no,9.465292506239196,13.420383724511643
3719,1000000000,110.46427,-7.06513,Tembalang,105,45.0,3,2,1,0,0,50277,no,no,no,9.465292506239196,13.420383724511643
3720,1000000000,110.4641152,-7.0651842,Tembalang,105,71.0,2,1,1,0,0,50277,no,no,no,9.4623032249648,13.41256919927435
3721,1000000000,110.46427,-7.06513,Tembalang,150,110.0,2,1,1,0,1,50277,yes,no,no,9.465292506239196,13.420383724511643
3722,1000000000,110.34772,-6.97254,Tugu,126,113.0,3,2,1,0,0,50277,no,no,no,8.535291681700354,3.484404025156575
3723,1000000000,110.3451474,-6.971876300000001,Tugu,126,113.0,3,1,2,0,0,50185,no,no,no,8.828821928486226,3.777774749207301
3724,1000000000,110.34772,-6.97254,Tugu,126,113.0,3,2,2,0,1,50277,no,no,no,8.535291681700354,3.484404025156575
3725,1000000000,110.34772,-6.97254,Tugu,126,113.0,3,2,2,0,0,50277,no,no,no,8.535291681700354,3.484404025156575
3726,1000000000,110.34772,-6.97254,Tugu,126,113.0,3,2,2,0,1,50277,no,no,no,8.535291681700354,3.484404025156575
3727,1010000000,110.34772,-6.97254,Tugu,131,118.0,5,3,2,1,1,50155,yes,yes,yes,8.519155917832764,3.468200067774067
3728,1006000000,110.46427,-7.06513,Tembalang,84,60.0,3,2,2,0,0,50277,yes,no,no,9.465292506239196,13.420383724511643
3729,1007000000,110.47585,-7.0089,Pedurungan,105,71.0,3,2,2,0,1,50193,yes,no,yes,6.204417785257691,11.243303578072164
3730,1007000000,110.47585,-7.0089,Pedurungan,105,71.0,3,2,2,0,1,50193,yes,no,no,6.204417785257691,11.243303578072164
3731,1007000000,110.46427,-7.06513,Tembalang,105,71.0,0,2,2,0,1,50277,yes,no,yes,9.465292506239196,13.420383724511643
3732,1009000000,110.36603,-7.08624,Gunung Pati,120,128.0,4,2,2,0,1,50229,no,no,no,12.344350062543162,11.923145112478005
3733,1019000000,110.36603,-7.08624,Gunung Pati,125,133.0,4,6,3,2,1,50156,yes,yes,yes,8.518080260205545,3.4671199287204666
3734,1014000000,110.30158,-7.00234,Ngaliyan,120,48.0,2,1,1,0,0,50185,no,no,no,13.474957943973742,8.883079355300815
3735,1015000000,110.30158,-7.00234,Ngaliyan,120,100.0,3,2,1,0,2,50185,yes,no,no,13.474957943973742,8.883079355300815
3736,1025000000,110.30158,-7.00234,Ngaliyan,125,105.0,6,6,1,1,1,50155,yes,yes,yes,8.517004610090503,3.4660398053457846
3737,1025000000,110.46427,-7.06513,Tembalang,150,120.0,2,1,1,0,0,50277,yes,no,no,9.465292506239196,13.420383724511643
3738,1025000000,110.46427,-7.06513,Tembalang,150,120.0,2,1,1,0,0,50277,yes,no,no,9.465292506239196,13.420383724511643
3739,1030000000,110.36603,-7.08624,Gunung Pati,120,85.0,3,2,1,0,0,50229,no,no,no,12.344350062543162,11.923145112478005
3740,1040000000,110.36603,-7.08624,Gunung Pati,125,90.0,3,3,1,2,1,50156,yes,yes,yes,8.515928967490817,3.4649596976659036
3741,1033000000,110.3722056,-7.011184,Semarang Barat,144,120.0,3,2,2,1,0,50236,no,yes,yes,6.066390074019675,3.610816779338084
3742,1035000000,110.3852609,-6.979446900000001,Semarang Barat,289,170.0,4,1,1,0,0,50144,no,no,no,4.3270219029788315,0.7422573409963604
